y_true,p0,p1,p2,p3,prediction,correct
0,0.06387286633253098,0.009986343793570995,0.8830007910728455,0.04313996434211731,2,0
3,0.011964197270572186,0.0007297368138097227,0.9870651960372925,0.00024086852499749511,2,0
2,0.03156276047229767,0.20583774149417877,0.7618408799171448,0.0007586127030663192,2,1
3,0.00041801066254265606,0.4104195833206177,0.5762760043144226,0.012886395677924156,2,0
3,8.982779945654329e-06,3.2759897294454277e-05,0.9934525489807129,0.00650582043454051,2,0
1,0.6021527647972107,0.004787450190633535,0.3930148184299469,4.503747550188564e-05,0,0
3,0.002126394771039486,0.03652603179216385,0.8254629373550415,0.1358845978975296,2,0
2,0.9885496497154236,0.0002009345917031169,0.011248333379626274,1.05898607216659e-06,0,0
1,4.135814378969371e-06,0.07030981034040451,0.0003190936695318669,0.929366946220398,3,0
0,0.9879980087280273,0.004402067977935076,0.007588956505060196,1.0956898222502787e-05,0,1
0,0.9252380728721619,0.002486633602529764,0.061066851019859314,0.01120847836136818,0,1
0,0.994127631187439,0.0011044102720916271,0.004761205054819584,6.709595709253335e-06,0,1
3,0.001335916924290359,0.0032171779312193394,0.8830807209014893,0.11236615478992462,2,0
1,8.536206587450579e-05,0.007378976326435804,0.002854448975995183,0.9896811842918396,3,0
3,0.029655827209353447,0.8797671794891357,0.008689927868545055,0.08188706636428833,1,0
0,0.0002772538864519447,0.23952773213386536,0.0003250294830650091,0.7598699331283569,3,0
3,8.3311133494135e-06,0.9471776485443115,0.024175623431801796,0.0286383219063282,1,0
2,0.4778827428817749,0.01782430149614811,0.5042493343353271,4.3574262235779315e-05,2,1
1,0.0002638865844346583,0.29748964309692383,0.6991612315177917,0.0030851333867758512,2,0
3,9.056535077434091e-07,0.08636553585529327,0.006653042044490576,0.9069804549217224,3,1
3,0.00042688369285315275,0.021691469475626945,0.8579963445663452,0.11988530308008194,2,0
3,5.090337253932375e-07,0.005679713562130928,0.013712385669350624,0.9806073904037476,3,1
0,0.6884481310844421,0.19546258449554443,0.11589235812425613,0.00019696480012498796,0,1
2,0.937455415725708,0.0005516739329323173,0.061871834099292755,0.00012101644097128883,0,0
3,0.004549475386738777,0.0005481938133016229,0.07927022129297256,0.9156320691108704,3,1
3,1.5373092310255743e-06,0.6826351284980774,0.00234377384185791,0.31501951813697815,1,0
3,7.324024977606314e-07,0.00016007505473680794,0.0027251960709691048,0.9971139430999756,3,1
0,0.04464666172862053,0.05025605484843254,0.9004423022270203,0.004654956050217152,2,0
0,0.858267068862915,0.00011593529052333906,0.14154116809368134,7.585695129819214e-05,0,1
3,0.13473865389823914,0.0011641609016805887,0.8619583249092102,0.0021388379391282797,2,0
2,1.3262753384424286e-07,7.302279300347436e-06,3.8470567233162e-05,0.999954104423523,3,0
3,0.014625532552599907,0.22158938646316528,0.2588111460208893,0.5049739480018616,3,1
1,0.01479125116020441,0.23867252469062805,0.7077147364616394,0.03882143646478653,2,0
0,0.161180779337883,0.5315062403678894,0.19752033054828644,0.10979259759187698,1,0
3,2.949120698758634e-06,0.0005517018144018948,0.5254291892051697,0.4740162193775177,2,0
3,0.009917688556015491,0.06091572344303131,0.906539797782898,0.022626813501119614,2,0
2,0.005428880453109741,0.04593681916594505,0.9179615378379822,0.03067273460328579,2,1
3,0.0003482585889287293,0.00037834185059182346,0.9183258414268494,0.0809476226568222,2,0
3,0.00032534939236938953,0.004108036868274212,0.8392496109008789,0.15631704032421112,2,0
1,0.023137522861361504,0.9557238221168518,0.015288583934307098,0.005850133486092091,1,1
2,0.05512024089694023,0.03388239070773125,0.9007359743118286,0.01026140432804823,2,1
3,0.05301015079021454,0.7983919978141785,0.12650705873966217,0.022090882062911987,1,0
2,0.9946399331092834,6.414868403226137e-05,0.005295018199831247,8.978411756288551e-07,0,0
