y_true,p0,p1,p2,p3,prediction,correct
0,0.028988409787416458,0.004550080746412277,0.9592950344085693,0.007166519295424223,2,0
3,0.12758097052574158,0.008602594956755638,0.8076236248016357,0.05619282275438309,2,0
2,0.008620480075478554,0.09661931544542313,0.8875068426132202,0.007253359537571669,2,1
3,0.004567630123347044,0.1118837222456932,0.8218262195587158,0.06172239035367966,2,0
3,0.00706635182723403,0.001215619733557105,0.9912052750587463,0.0005126410978846252,2,0
1,0.24423468112945557,0.026280444115400314,0.5123209357261658,0.21716390550136566,2,0
3,0.05514232814311981,0.005565383937209845,0.9343230128288269,0.0049692741595208645,2,0
2,0.2404976636171341,0.01697159931063652,0.7397351861000061,0.002795568900182843,2,1
1,0.02547190524637699,0.11888755112886429,0.07059469074010849,0.7850459218025208,3,0
0,0.5710943341255188,0.027414487674832344,0.36966612935066223,0.03182513266801834,0,1
0,0.3359806537628174,0.010745899751782417,0.6265727281570435,0.026700731366872787,2,0
0,0.44622039794921875,0.01296641118824482,0.514762818813324,0.0260503888130188,2,0
3,0.04566968232393265,0.05984404683113098,0.858930766582489,0.035555511713027954,2,0
1,0.0009606366511434317,0.002373378025367856,0.0016500671626999974,0.9950159192085266,3,0
3,0.03954548388719559,0.21372395753860474,0.15651321411132812,0.5902173519134521,3,1
0,0.012499443255364895,0.14047573506832123,0.07360396534204483,0.7734208703041077,3,0
3,0.004543631337583065,0.10043802112340927,0.8878793716430664,0.007138955872505903,2,0
2,0.07285912334918976,0.02158317342400551,0.8983710408210754,0.007186707574874163,2,1
1,0.004172838758677244,0.20323462784290314,0.7711710333824158,0.0214215237647295,2,0
3,0.006340359803289175,0.08223320543766022,0.17317886650562286,0.7382475733757019,3,1
3,0.024488432332873344,0.04795413091778755,0.8640949726104736,0.0634625181555748,2,0
3,0.00955868512392044,0.0972273200750351,0.2619470953941345,0.6312668919563293,3,1
0,0.03613154590129852,0.27053433656692505,0.5574302077293396,0.13590389490127563,2,0
2,0.7392644286155701,0.007336303126066923,0.2158127725124359,0.037586379796266556,0,0
3,0.3134390115737915,0.004532825667411089,0.6684238314628601,0.013604307547211647,2,0
3,0.05110316351056099,0.407845139503479,0.31985801458358765,0.22119371592998505,1,0
3,0.06238885968923569,0.008262739516794682,0.22582325339317322,0.7035251259803772,3,1
0,0.028661027550697327,0.017639588564634323,0.9514864683151245,0.002212990541011095,2,0
0,0.2237796038389206,0.001753498218022287,0.7658337354660034,0.008633188903331757,2,0
3,0.03724876791238785,0.01689360849559307,0.926980197429657,0.018877383321523666,2,0
2,0.04643227159976959,0.002484413795173168,0.006619804538786411,0.9444635510444641,3,0
3,0.052886225283145905,0.00894344411790371,0.928112268447876,0.010058104060590267,2,0
1,0.014877586625516415,0.048509255051612854,0.933340311050415,0.0032728472724556923,2,0
0,0.032257191836833954,0.11811627447605133,0.7386518716812134,0.11097467690706253,2,0
3,0.006992899812757969,0.010313750244677067,0.9788079261779785,0.0038854354061186314,2,0
3,0.07938950508832932,0.007893359288573265,0.9069558382034302,0.005761276464909315,2,0
2,0.056049857288599014,0.07142302393913269,0.7678713202476501,0.10465582460165024,2,1
3,0.19108711183071136,0.006943823304027319,0.7773339748382568,0.024635063484311104,2,0
3,0.02905646711587906,0.0064885495230555534,0.9476618766784668,0.016793087124824524,2,0
1,0.08445277810096741,0.259534627199173,0.46164470911026,0.1943679004907608,2,0
2,0.0282637570053339,0.031864386051893234,0.9375836849212646,0.0022880875039845705,2,1
3,0.12289267778396606,0.02544908970594406,0.8482547402381897,0.0034034880809485912,2,0
2,0.16556474566459656,0.018168875947594643,0.8108450770378113,0.005421369336545467,2,1
1,0.015425180085003376,0.01861889660358429,0.014763064682483673,0.9511928558349609,3,0
3,0.17788182199001312,0.012065999209880829,0.7776306867599487,0.03242143988609314,2,0
0,0.2250020056962967,0.005513339303433895,0.6945448517799377,0.0749397873878479,2,0
3,0.04082515090703964,0.04958387836813927,0.8828296661376953,0.026761317625641823,2,0
3,0.006259554531425238,0.009639224968850613,0.9804570078849792,0.0036441737320274115,2,0
2,0.25149333477020264,0.030273329466581345,0.21409392356872559,0.5041393637657166,3,0
3,0.06499285250902176,0.002350910333916545,0.9268147945404053,0.005841493606567383,2,0
2,0.012895133346319199,0.038043566048145294,0.9460035562515259,0.003057677997276187,2,1
0,0.222806915640831,0.07819956541061401,0.6283953785896301,0.07059815526008606,2,0
3,0.015769731253385544,0.185764342546463,0.14527113735675812,0.653194785118103,3,1
0,0.21052058041095734,0.011945691891014576,0.5253422260284424,0.2521915137767792,2,0
3,0.6026118993759155,0.000879360013641417,0.23874516785144806,0.15776364505290985,0,0
0,0.03958708792924881,0.003802510676905513,0.9562921524047852,0.0003182734362781048,2,0
1,0.17240898311138153,0.04863244667649269,0.6176364421844482,0.16132211685180664,2,0
3,0.00431018928065896,0.032485440373420715,0.9600714445114136,0.0031329807825386524,2,0
3,0.011950047686696053,0.09216946363449097,0.8570384383201599,0.03884206712245941,2,0
3,0.7758564352989197,0.000410440523410216,0.017053350806236267,0.20667967200279236,0,0
3,0.5971900820732117,0.0005586165934801102,0.3907128870487213,0.011538330465555191,0,0
1,0.2971014082431793,0.016579732298851013,0.3473578691482544,0.33896100521087646,2,0
0,0.9339419603347778,3.085528442170471e-05,0.002769023645669222,0.06325822323560715,0,1
0,0.07920949161052704,0.05950375273823738,0.20693331956863403,0.6543534398078918,3,0
0,0.020513122901320457,0.031844496726989746,0.09830636531114578,0.8493360280990601,3,0
3,0.007991993799805641,0.004905529785901308,0.9855486750602722,0.0015538124134764075,2,0
2,0.016908714547753334,0.2581840753555298,0.7112694978713989,0.013637697324156761,2,1
2,0.04410214722156525,0.007120570167899132,0.024568157270550728,0.9242091178894043,3,0
3,0.0009469015058130026,0.0028085813391953707,0.9960928559303284,0.00015159137547016144,2,0
0,0.024669302627444267,0.14309020340442657,0.3142513930797577,0.5179890990257263,3,0
0,0.779504656791687,0.0030166562646627426,0.17729313671588898,0.04018554463982582,0,1
0,0.5709335803985596,0.024898013100028038,0.38808557391166687,0.01608285680413246,0,1
3,0.07477856427431107,0.02999158389866352,0.832769513130188,0.06246030330657959,2,0
1,0.05943142995238304,0.0636894628405571,0.8310971260070801,0.045782074332237244,2,0
3,0.029248511418700218,0.020337555557489395,0.07162328064441681,0.8787906765937805,3,1
3,0.08628479391336441,0.10056482255458832,0.6546474695205688,0.1585029512643814,2,0
3,0.0660720095038414,0.006738021969795227,0.9251185059547424,0.002071511000394821,2,0
3,0.28458985686302185,0.04084249213337898,0.45899608731269836,0.2155715376138687,2,0
0,0.34135812520980835,7.605069549754262e-05,0.6575209498405457,0.001044953940436244,2,0
3,0.004719776101410389,0.32699719071388245,0.5799998044967651,0.0882832482457161,2,0
3,0.04168220981955528,0.09170606732368469,0.18827368319034576,0.6783379912376404,3,1
3,0.029977945610880852,0.002006030874326825,0.18425880372524261,0.783757209777832,3,1
3,0.07412917166948318,0.009368116967380047,0.5141432881355286,0.40235939621925354,2,0
0,0.7921189069747925,0.0009587727836333215,0.03096947632730007,0.17595292627811432,0,1
0,0.368196576833725,0.06485586613416672,0.2690783143043518,0.29786917567253113,0,1
3,0.015232604928314686,0.0009159077308140695,0.9833347797393799,0.000516720989253372,2,0
0,0.02708408050239086,0.00490325503051281,0.9671251773834229,0.0008875587373040617,2,0
3,0.01742519438266754,0.07680560648441315,0.5712329745292664,0.3345361351966858,2,0
0,0.812400758266449,0.00071700569242239,0.13948366045951843,0.04739856347441673,0,1
0,0.08698752522468567,0.0006765648140572011,0.906811535358429,0.005524336826056242,2,0
1,0.014745118096470833,0.5765448212623596,0.22751359641551971,0.18119652569293976,1,1
2,0.39628520607948303,0.003778110956773162,0.127154141664505,0.47278258204460144,3,0
3,0.01225457713007927,0.012311178259551525,0.9744607210159302,0.0009735322673805058,2,0
2,0.08460281789302826,0.03204283118247986,0.8686830401420593,0.014671319164335728,2,1
0,0.07757642865180969,0.1048639640212059,0.503281831741333,0.3142778277397156,2,0
