y_true,p0,p1,p2,p3,prediction,correct
0,0.07034014910459518,0.0014839741634204984,0.9159544706344604,0.012221294455230236,2,0
3,0.23149146139621735,0.0020610797218978405,0.6649498343467712,0.10149770230054855,2,0
2,0.01097903959453106,0.029157137498259544,0.9515178203582764,0.008345987647771835,2,1
3,0.00408735778182745,0.06895972788333893,0.8859613537788391,0.04099157452583313,2,0
3,0.01284801121801138,0.00032059111981652677,0.9859427809715271,0.0008886381983757019,2,0
1,0.33808663487434387,0.03256816044449806,0.3103751540184021,0.31897005438804626,0,0
3,0.04064153507351875,0.004605476278811693,0.9437864422798157,0.010966510511934757,2,0
2,0.39053967595100403,0.002039765240624547,0.6051148176193237,0.002305706264451146,2,1
1,0.00727405771613121,0.0448930487036705,0.01046660915017128,0.9373663067817688,3,0
0,0.8488372564315796,0.01634248159825802,0.10156037658452988,0.033259857445955276,0,1
0,0.6250629425048828,0.0011560572311282158,0.3462629020214081,0.027518050745129585,0,1
0,0.541153073310852,0.008316871710121632,0.37948697805404663,0.07104308158159256,0,1
3,0.15132306516170502,0.03305106237530708,0.7205084562301636,0.09511751681566238,2,0
1,0.0027318031061440706,0.0005633331020362675,0.00047289792564697564,0.9962319731712341,3,0
3,0.13082392513751984,0.14043131470680237,0.04912571981549263,0.6796190142631531,3,1
0,0.027536632493138313,0.040326569229364395,0.02490207739174366,0.9072347283363342,3,0
3,0.007770325057208538,0.06219514086842537,0.9103332757949829,0.019701309502124786,2,0
2,0.05333813279867172,0.002790020080283284,0.9413508176803589,0.0025210105814039707,2,1
1,0.0036236122250556946,0.10675091296434402,0.8607059717178345,0.028919504955410957,2,0
3,0.004740798380225897,0.024389710277318954,0.07504402101039886,0.8958254456520081,3,1
3,0.06580279767513275,0.02601996809244156,0.7899327874183655,0.11824451386928558,2,0
3,0.006347763817757368,0.023277873173356056,0.17539727687835693,0.7949771285057068,3,1
0,0.04068104177713394,0.18920254707336426,0.7050658464431763,0.0650506466627121,2,0
2,0.5883722305297852,0.0008078480022959411,0.3981885313987732,0.012631355784833431,0,0
3,0.5090576410293579,0.002171939704567194,0.44232654571533203,0.046443842351436615,0,0
3,0.17224034667015076,0.272068589925766,0.19425508379936218,0.36143597960472107,3,1
3,0.06591571867465973,0.0013021713821217418,0.05340510606765747,0.8793770670890808,3,1
0,0.017010441049933434,0.002321152249351144,0.9798868894577026,0.0007814346463419497,2,0
0,0.2880018949508667,0.0001971804304048419,0.7090363502502441,0.002764582633972168,2,0
3,0.147194042801857,0.009302657097578049,0.7802948355674744,0.06320847570896149,2,0
2,0.03630198910832405,0.000551424513105303,0.0007937356131151319,0.9623529314994812,3,0
3,0.09168053418397903,0.004108000546693802,0.8919733762741089,0.012238170020282269,2,0
1,0.007218837272375822,0.06257347762584686,0.9232659339904785,0.006941718049347401,2,0
0,0.09811586141586304,0.08654463291168213,0.4136020541191101,0.4017374813556671,2,0
3,0.005435440689325333,0.003345806384459138,0.9846588373184204,0.006559967063367367,2,0
3,0.21579845249652863,0.004750519059598446,0.7181084752082825,0.06134253740310669,2,0
2,0.026579609140753746,0.035494595766067505,0.8183954358100891,0.1195303425192833,2,1
3,0.2944341003894806,0.002850205870345235,0.6708664298057556,0.031849198043346405,2,0
3,0.03465628996491432,0.003108291421085596,0.9139864444732666,0.048249002546072006,2,0
1,0.19320276379585266,0.19494079053401947,0.44068819284439087,0.1711682230234146,2,0
2,0.021258821710944176,0.007269680500030518,0.9702882766723633,0.0011831650044769049,2,1
3,0.2652401030063629,0.00793395098298788,0.7231031060218811,0.0037228066939860582,2,0
2,0.6814659237861633,0.011424144729971886,0.297922283411026,0.009187676943838596,0,0
1,0.01469502318650484,0.0032272448297590017,0.002618216210976243,0.9794594645500183,3,0
3,0.20940718054771423,0.0021584434434771538,0.7631001472473145,0.025334233418107033,2,0
0,0.11816331744194031,0.0016252946807071567,0.7728123664855957,0.10739889740943909,2,0
3,0.05257878080010414,0.03831975534558296,0.8853523135185242,0.023749087005853653,2,0
3,0.00375569611787796,0.003995181061327457,0.9872305989265442,0.005018583498895168,2,0
2,0.09089651703834534,0.009355663321912289,0.16744431853294373,0.7323035597801208,3,0
3,0.20142842829227448,0.0010933246230706573,0.7654921412467957,0.0319860503077507,2,0
2,0.012477263808250427,0.02335839346051216,0.9592230319976807,0.0049413167871534824,2,1
0,0.5139304995536804,0.019703853875398636,0.4001711308956146,0.06619463860988617,0,1
3,0.00656325975432992,0.12140800058841705,0.04812098667025566,0.8239076733589172,3,1
0,0.33089005947113037,0.0032199558336287737,0.3749045133590698,0.2909854054450989,2,0
3,0.8681738376617432,8.629518561065197e-05,0.04597863927483559,0.08576125651597977,0,0
0,0.05912785232067108,0.0013934378512203693,0.9388755559921265,0.0006031012162566185,2,0
1,0.2713829576969147,0.0384921133518219,0.3387751579284668,0.35134971141815186,3,0
3,0.00333560723811388,0.016172856092453003,0.976579487323761,0.003911997191607952,2,0
3,0.010773995891213417,0.06182517856359482,0.8226127028465271,0.1047881543636322,2,0
3,0.9239889979362488,2.462195698171854e-05,0.001250280998647213,0.07473601400852203,0,0
3,0.9249730110168457,8.420319500146434e-05,0.05084222927689552,0.024100448936223984,0,0
1,0.347443550825119,0.006411475595086813,0.4012972116470337,0.24484777450561523,2,0
0,0.959836483001709,5.155233679943194e-07,9.783428686205298e-05,0.040065161883831024,0,1
0,0.05380817502737045,0.003797442652285099,0.027539972215890884,0.9148543477058411,3,0
