y_true,p0,p1,p2,p3,prediction,correct
0,0.043351396918296814,0.143611341714859,0.29169076681137085,0.5213464498519897,3,0
3,0.001595743466168642,0.25782695412635803,0.05806637927889824,0.6825109124183655,3,1
2,0.02260778471827507,0.230373352766037,0.43591147661209106,0.3111073672771454,2,1
3,0.0020049563609063625,0.12150971591472626,0.03387998417019844,0.8426053524017334,3,1
3,0.002790373982861638,0.15644916892051697,0.04050353914499283,0.8002569079399109,3,1
1,0.33035561442375183,0.43948104977607727,0.13704705238342285,0.09311631321907043,1,1
3,0.0018398066749796271,0.12793399393558502,0.034034956246614456,0.8361912369728088,3,1
2,0.00598408468067646,0.009297585114836693,0.980028510093689,0.004689844790846109,2,1
1,0.039713870733976364,0.40887850522994995,0.11359911412000656,0.4378085434436798,3,0
0,0.16380701959133148,0.18095237016677856,0.6401710510253906,0.01506959367543459,2,0
0,0.989008367061615,0.003066263161599636,0.007190033793449402,0.000735276669729501,0,1
0,0.9807944893836975,0.011458395048975945,0.006239846348762512,0.0015072523383423686,0,1
3,0.002740969881415367,0.10133536905050278,0.11730759590864182,0.7786160111427307,3,1
1,0.8910068869590759,0.03985409811139107,0.04335940256714821,0.02577964775264263,0,0
3,0.14424118399620056,0.2592400312423706,0.19874157011508942,0.3977772891521454,3,1
0,0.8525135517120361,0.06260384619235992,0.04551074653863907,0.03937187418341637,0,1
3,0.001102680223993957,0.176304891705513,0.026981409639120102,0.7956109642982483,3,1
2,0.8965139985084534,0.058781787753105164,0.03343599662184715,0.011268271133303642,0,0
1,0.03315013647079468,0.41647428274154663,0.08772927522659302,0.46264639496803284,3,0
3,0.0004257175896782428,0.04846027120947838,0.027124179527163506,0.9239898324012756,3,1
3,0.000321024504955858,0.06197530776262283,0.010253790766000748,0.9274498820304871,3,1
3,0.0011536790989339352,0.12546542286872864,0.028697842732071877,0.844683051109314,3,1
0,0.9271101951599121,0.036506835371255875,0.02478589303791523,0.011597119271755219,0,1
2,0.41314247250556946,0.01170238945633173,0.5738274455070496,0.0013277437537908554,2,1
3,0.0016057054745033383,0.08821644634008408,0.08344265073537827,0.826735258102417,3,1
3,0.0008708685636520386,0.08994626998901367,0.16923744976520538,0.7399454116821289,3,1
3,0.0015535089187324047,0.17211057245731354,0.027007516473531723,0.7993283867835999,3,1
0,0.06177833676338196,0.27187907695770264,0.0679134726524353,0.5984290838241577,3,0
0,0.9938386082649231,0.0025295759551227093,0.003227521665394306,0.00040435598930343986,0,1
3,0.053031302988529205,0.2102879285812378,0.2188827395439148,0.5177980661392212,3,1
2,0.0009667803533375263,0.13192826509475708,0.04441552609205246,0.822689414024353,3,0
3,0.004888948518782854,0.0275973379611969,0.012809265404939651,0.9547044634819031,3,1
1,0.06514989584684372,0.43011474609375,0.1401503086090088,0.3645850718021393,1,1
0,0.2974431812763214,0.14537060260772705,0.37422269582748413,0.1829635202884674,2,0
3,3.4910899557871744e-05,0.02816886268556118,0.0019490193808451295,0.9698472023010254,3,1
