y_true,p0,p1,p2,p3,prediction,correct
0,0.09098977595567703,0.07156910002231598,0.5409400463104248,0.29650112986564636,2,0
3,0.00015568766684737056,0.02578207477927208,0.09274911135435104,0.881313145160675,3,1
2,0.015550967305898666,0.02925920858979225,0.5007854700088501,0.45440438389778137,2,1
3,0.0025351818185299635,0.12359759956598282,0.09517623484134674,0.7786909341812134,3,1
3,0.0015115063870325685,0.06668141484260559,0.07898680865764618,0.8528202772140503,3,1
1,0.401173859834671,0.2772039473056793,0.20407968759536743,0.11754245311021805,0,0
3,0.0006380271515809,0.2685336768627167,0.06665884703397751,0.664169430732727,3,1
2,0.0015214609447866678,0.0006178422481752932,0.9969819188117981,0.0008787935366854072,2,1
1,0.025100907310843468,0.3614778220653534,0.39335691928863525,0.22006434202194214,2,0
0,0.0377497561275959,0.00955229438841343,0.9515044689178467,0.001193501055240631,2,0
0,0.9950483441352844,0.002395056188106537,0.002286152448505163,0.0002704207436181605,0,1
0,0.9660172462463379,0.011775834485888481,0.021802807226777077,0.00040408753557130694,0,1
3,0.0015658291522413492,0.06320817768573761,0.161089688539505,0.7741362452507019,3,1
1,0.7043482661247253,0.043911270797252655,0.204720139503479,0.04702037200331688,0,0
3,0.07849429547786713,0.12806189060211182,0.3105818033218384,0.4828619956970215,3,1
0,0.6021744608879089,0.07058936357498169,0.21157684922218323,0.11565934121608734,0,1
3,0.00040585012175142765,0.1711955964565277,0.013008283451199532,0.8153902888298035,3,1
2,0.8307704329490662,0.13711214065551758,0.027794402092695236,0.004322963301092386,0,0
1,0.004644632339477539,0.1636260747909546,0.44962167739868164,0.38210761547088623,2,0
3,4.1747058276087046e-05,0.002806460252031684,0.014267291873693466,0.9828845262527466,3,1
3,3.1456071155844256e-05,0.011707288213074207,0.006447424180805683,0.981813907623291,3,1
3,0.0012724694097414613,0.03734450042247772,0.14493881165981293,0.8164442777633667,3,1
0,0.9973660111427307,0.0009824750013649464,0.0014560245908796787,0.0001956024207174778,0,1
2,0.029572471976280212,0.00029817543691024184,0.9699376821517944,0.00019167749269399792,2,1
3,0.002991455141454935,0.022281929850578308,0.15906305611133575,0.8156635761260986,3,1
3,8.5456769738812e-05,0.02186352200806141,0.07423470169305801,0.903816282749176,3,1
3,6.924242188688368e-05,0.1393912136554718,0.01957918331027031,0.8409603238105774,3,1
0,0.450663685798645,0.02617068961262703,0.192392960190773,0.33077260851860046,0,1
0,0.9841352105140686,0.00998951680958271,0.005600413307547569,0.00027485439204610884,0,1
3,0.014440312050282955,0.0992443710565567,0.5311873555183411,0.35512804985046387,2,0
2,0.0007359142764471471,0.07877451181411743,0.08099550008773804,0.8394941091537476,3,0
3,0.0019444990903139114,0.002346333581954241,0.03079422377049923,0.9649149775505066,3,1
1,0.08051630854606628,0.1985725313425064,0.42111676931381226,0.29979443550109863,2,0
0,0.1796983778476715,0.05422971397638321,0.7199681997299194,0.046103719621896744,2,0
3,1.3510675671568606e-06,0.0006881363224238157,0.0017540432745590806,0.9975564479827881,3,1
3,0.0030451796483248472,0.0036672165151685476,0.15207822620868683,0.841209352016449,3,1
2,0.05962492153048515,0.6442716717720032,0.17080283164978027,0.12530052661895752,1,0
3,0.0005857282667420805,0.17546963691711426,0.008026019670069218,0.8159186244010925,3,1
3,0.0011418639915063977,0.028301825746893883,0.12629200518131256,0.8442642688751221,3,1
1,0.01866547018289566,0.4899066090583801,0.3015230894088745,0.18990486860275269,1,1
2,0.7674529552459717,0.05774681642651558,0.16670294106006622,0.008097203448414803,0,0
3,9.937299910234287e-05,0.024283917620778084,0.03073650225996971,0.9448802471160889,3,1
2,0.5931154489517212,0.03704040125012398,0.36434608697891235,0.005498113576322794,0,0
1,0.12677599489688873,0.31552669405937195,0.14394058287143707,0.41375675797462463,3,0
3,0.38357865810394287,0.22497119009494781,0.34055817127227783,0.05089198052883148,0,0
0,0.9300061464309692,0.03110145404934883,0.03665764629840851,0.0022347131744027138,0,1
3,0.0006977172452025115,0.20402365922927856,0.04905186593532562,0.7462267279624939,3,1
3,5.8200821513310075e-05,0.004654880613088608,0.011315513402223587,0.9839714169502258,3,1
2,0.0644487664103508,0.5535337328910828,0.12962087988853455,0.2523965835571289,1,0
3,0.0002721406635828316,0.002079769503325224,0.01993255876004696,0.9777155518531799,3,1
2,0.09504217654466629,0.030544141307473183,0.8125764727592468,0.06183725222945213,2,1
0,0.8037006855010986,0.016528064385056496,0.17607107758522034,0.0037002237513661385,0,1
3,0.002079055877402425,0.17342786490917206,0.06754033267498016,0.7569527626037598,3,1
0,0.9960899353027344,0.0008961081621237099,0.0028828505892306566,0.0001311433588853106,0,1
3,0.005432634614408016,0.1219402402639389,0.45716801285743713,0.4154590666294098,2,0
0,0.4666973054409027,0.029428614303469658,0.39096230268478394,0.11291173845529556,0,1
1,0.4220261871814728,0.2014305591583252,0.20297305285930634,0.17357014119625092,0,0
3,0.00033285244717262685,0.06652234494686127,0.027962155640125275,0.9051826000213623,3,1
3,0.001969556324183941,0.05354519188404083,0.014106451533734798,0.930378794670105,3,1
3,0.056442584842443466,0.05609907582402229,0.35772183537483215,0.5297364592552185,3,1
3,0.8955416083335876,0.018571600317955017,0.035753343254327774,0.050133414566516876,0,0
1,0.5125555396080017,0.0131542282178998,0.46979814767837524,0.004492119420319796,0,0
0,0.14935919642448425,0.004309013951569796,0.8345526456832886,0.011779049411416054,2,0
0,0.01508768554776907,0.1345948427915573,0.8066266179084778,0.043690863996744156,2,0
0,0.009228088892996311,0.3771490454673767,0.033315446227788925,0.5803073644638062,3,0
3,4.063910819240846e-05,0.0050493343733251095,0.005603187717497349,0.9893068671226501,3,1
2,0.010485935024917126,0.004080323036760092,0.9783721566200256,0.007061575539410114,2,1
2,0.02973870560526848,0.13613232970237732,0.06799820065498352,0.766130805015564,3,0
3,1.3948060768598225e-05,0.02203451283276081,0.01705312728881836,0.9608984589576721,3,1
0,0.11775636672973633,0.1005505695939064,0.5435688495635986,0.238124281167984,2,0
0,0.9971928000450134,0.0008710531401447952,0.0018978624138981104,3.8419326301664114e-05,0,1
0,0.9983880519866943,0.000716684153303504,0.0006660596118308604,0.00022920423361938447,0,1
3,0.034069500863552094,0.04819749668240547,0.574317455291748,0.34341561794281006,2,0
1,0.010974206030368805,0.21808545291423798,0.32688087224960327,0.44405946135520935,3,0
3,0.0006475163390859962,0.11385805904865265,0.04255453124642372,0.8429398536682129,3,1
3,0.0031322180293500423,0.12629371881484985,0.16898612678050995,0.701587975025177,3,1
3,0.00022388921934179962,0.07439219951629639,0.023022906854748726,0.9023610353469849,3,1
3,0.01088083628565073,0.014148003421723843,0.45922455191612244,0.5157466530799866,3,1
0,0.999052107334137,0.0006846192991361022,0.00024099838628899306,2.2310301574179903e-05,0,1
3,7.161319081205875e-05,0.03243188560009003,0.021662969142198563,0.9458335041999817,3,1
3,0.0010475103044882417,0.07802039384841919,0.18002957105636597,0.7409025430679321,3,1
3,0.02031044475734234,0.4010635316371918,0.3457931578159332,0.2328328937292099,1,0
3,0.00013908359687775373,0.04806879535317421,0.017784038558602333,0.9340081214904785,3,1
0,0.7955378293991089,0.02687557227909565,0.1705338954925537,0.007052821107208729,0,1
0,0.9520314335823059,0.02074620872735977,0.017390042543411255,0.009832427836954594,0,1
3,0.0011577530531212687,0.020784078165888786,0.008175208233296871,0.9698829650878906,3,1
0,0.9953977465629578,0.003911248873919249,0.0006051373202353716,8.576421532779932e-05,0,1
3,0.0030152357649058104,0.025037910789251328,0.13563281297683716,0.8363140821456909,3,1
0,0.9865423440933228,0.006370361428707838,0.005681516136974096,0.0014058580854907632,0,1
0,0.9908118844032288,0.0034964943770319223,0.004776423331350088,0.0009151987615041435,0,1
1,0.008783897385001183,0.3321821391582489,0.04647494852542877,0.6125590801239014,3,0
2,0.06564566493034363,0.03910476341843605,0.7014040946960449,0.19384537637233734,2,1
3,0.01551995798945427,0.05072350054979324,0.26113587617874146,0.6726206541061401,3,1
2,0.000435950409155339,0.0031969561241567135,0.9375288486480713,0.05883818864822388,2,1
0,0.11427620053291321,0.20858199894428253,0.5575184226036072,0.11962336301803589,2,0
2,0.019372306764125824,0.03921686112880707,0.6146313548088074,0.3267795443534851,2,1
0,0.5129038095474243,0.04195801168680191,0.2527868449687958,0.19235140085220337,0,1
3,8.022322435863316e-05,0.0018070748774334788,0.003950352780520916,0.994162380695343,3,1
3,0.0017287400551140308,0.03818598389625549,0.10759702324867249,0.8524882793426514,3,1
0,0.9963226318359375,0.0012665466638281941,0.001958944834768772,0.0004518742498476058,0,1
3,0.008166422136127949,0.05731678381562233,0.13288314640522003,0.8016336560249329,3,1
3,1.0764356375148054e-05,0.02706247568130493,0.004797655623406172,0.9681290984153748,3,1
0,0.768543541431427,0.03718055412173271,0.15064752101898193,0.04362832382321358,0,1
0,0.8944475650787354,0.07399722188711166,0.027702931314706802,0.003852162044495344,0,1
1,0.0020359072368592024,0.7091087698936462,0.01577967219054699,0.2730756998062134,1,1
1,0.0006279132794588804,0.10921572148799896,0.020314564928412437,0.8698417544364929,3,0
0,0.7971981763839722,0.024986252188682556,0.1696600317955017,0.008155460469424725,0,1
2,0.0359632670879364,0.1026926040649414,0.43288010358810425,0.42846396565437317,2,1
0,0.9868599772453308,0.00511476444080472,0.007171661593019962,0.0008535630186088383,0,1
1,0.1547040045261383,0.684864342212677,0.09252019971609116,0.06791143119335175,1,1
0,0.9877805709838867,0.004202296957373619,0.007372500374913216,0.0006445510080084205,0,1
0,0.8614391088485718,0.01181784924119711,0.12019956856966019,0.006543484516441822,0,1
0,0.9904830455780029,0.0024429725017398596,0.0060699209570884705,0.0010040625929832458,0,1
3,9.616617171559483e-05,0.020793389528989792,0.013922282494604588,0.965188205242157,3,1
1,0.9443466663360596,0.034332260489463806,0.011875264346599579,0.009445699863135815,0,0
2,0.00873687956482172,0.003073151921853423,0.9872322082519531,0.0009576802840456367,2,1
3,0.011991754174232483,0.1648230403661728,0.07605438679456711,0.7471307516098022,3,1
0,0.9855765700340271,0.0007318764110095799,0.013556331396102905,0.0001352065592072904,0,1
0,0.24666328728199005,0.05038825049996376,0.6755498647689819,0.02739858254790306,2,0
3,0.00017262152687180787,0.026795590296387672,0.04413843899965286,0.9288933277130127,3,1
0,0.9985609650611877,0.0008312080753967166,0.000491464335937053,0.00011627990897977725,0,1
0,0.9845820069313049,0.002668089931830764,0.011723171919584274,0.0010267066536471248,0,1
0,0.9722121357917786,0.004327635280787945,0.02257128804922104,0.0008890734170563519,0,1
2,0.11804221570491791,0.05820906162261963,0.790500819683075,0.033247921615839005,2,1
2,0.01938323862850666,0.10040336847305298,0.664853572845459,0.21535977721214294,2,1
3,6.998040134931216e-06,0.012463702820241451,0.0046508340165019035,0.9828784465789795,3,1
0,0.9924790859222412,0.0011143188457936049,0.006152571178972721,0.0002539619745220989,0,1
3,0.020659636706113815,0.014973714016377926,0.8316231966018677,0.13274341821670532,2,0
0,0.995403528213501,0.0027418024837970734,0.0016659325920045376,0.0001887704711407423,0,1
1,0.14270208775997162,0.289613276720047,0.5220282077789307,0.045656412839889526,2,0
2,0.0066231610253453255,0.0033322421368211508,0.9824679493904114,0.0075766402296721935,2,1
3,0.0025741157587617636,0.1224188432097435,0.08999574184417725,0.7850112915039062,3,1
3,0.0002828419965226203,0.07089231163263321,0.06078850105404854,0.8680363893508911,3,1
2,0.025166457518935204,0.03157280758023262,0.6809825301170349,0.2622782289981842,2,1
3,2.263405804114882e-05,0.0669073686003685,0.0117375198751688,0.9213324785232544,3,1
0,0.9902764558792114,0.006320900283753872,0.0014749764231964946,0.0019277280662208796,0,1
2,0.042958326637744904,0.4273907244205475,0.14831121265888214,0.3813397288322449,1,0
0,0.9670209288597107,0.005604512523859739,0.02615979313850403,0.0012148438254371285,0,1
1,0.0635242611169815,0.08781475573778152,0.7894518971443176,0.059209007769823074,2,0
0,0.9990575909614563,0.0004175803333055228,0.0004999323864467442,2.4893208319554105e-05,0,1
1,0.041386332362890244,0.2968579828739166,0.4949873387813568,0.16676826775074005,2,0
2,0.06971653550863266,0.06655143201351166,0.5593286752700806,0.3044033348560333,2,1
3,0.004892175551503897,0.6166101098060608,0.13056203722953796,0.2479356825351715,1,0
1,0.9116400480270386,0.03164052590727806,0.04108157753944397,0.015637792646884918,0,0
3,0.0023800095077604055,0.13565877079963684,0.14679495990276337,0.7151662111282349,3,1
0,0.3066652715206146,0.10877487808465958,0.0477709136903286,0.5367889404296875,3,0
3,0.00043664631084538996,0.002450890839099884,0.00846098642796278,0.9886515140533447,3,1
1,0.4264950156211853,0.02371489629149437,0.1202375590801239,0.42955249547958374,3,0
0,0.9986280202865601,0.0001635050430195406,0.0012007238110527396,7.83759151090635e-06,0,1
3,5.882786240363203e-07,0.0003841053694486618,0.0009683127864263952,0.9986470341682434,3,1
0,0.8681530952453613,0.07697273045778275,0.04787059128284454,0.0070035685785114765,0,1
3,0.0008010075544007123,0.021107347682118416,0.04992851987481117,0.9281631112098694,3,1
3,0.0001292852684855461,0.02576792612671852,0.007687379606068134,0.9664154648780823,3,1
2,0.023245368152856827,0.009583129547536373,0.9100865125656128,0.05708486959338188,2,1
0,0.6120564937591553,0.0718679428100586,0.29806289076805115,0.018012698739767075,0,1
3,0.002692375099286437,0.18403521180152893,0.2017156034708023,0.611556887626648,3,1
3,3.8164653233252466e-06,0.00421546446159482,0.005350475665181875,0.9904301762580872,3,1
3,0.00021446539903990924,0.0018999803578481078,0.003090681042522192,0.9947949051856995,3,1
0,0.9713252782821655,0.008622066117823124,0.019509652629494667,0.0005430590244941413,0,1
3,0.02391090989112854,0.03972197696566582,0.47914308309555054,0.4572240710258484,2,0
3,0.0009611998102627695,0.35206741094589233,0.04779284447431564,0.5991784930229187,3,1
3,0.0010401341132819653,0.14495539665222168,0.18542791903018951,0.6685765981674194,3,1
3,0.11745332926511765,0.11598034203052521,0.16165117919445038,0.604915201663971,3,1
3,0.0007492146105505526,0.058731935918331146,0.12793156504631042,0.8125872611999512,3,1
3,4.141261160839349e-05,0.021313408389687538,0.012958942912518978,0.9656862020492554,3,1
1,0.03349711745977402,0.10534989833831787,0.781958818435669,0.07919412106275558,2,0
2,4.2893723730230704e-05,0.001656615175306797,0.988318145275116,0.009982348419725895,2,1
3,0.002179692965000868,0.08931335061788559,0.07094183564186096,0.8375650644302368,3,1
0,0.9841570258140564,0.002970940200611949,0.012531910091638565,0.00034009930095635355,0,1
0,0.1702704280614853,0.2028939425945282,0.22147521376609802,0.4053603708744049,3,0
1,0.008699968457221985,0.9231863021850586,0.041893914341926575,0.02621978148818016,1,1
3,0.0001407016534358263,0.03378496319055557,0.030312081798911095,0.9357622861862183,3,1
3,0.0019377532880753279,0.05693252012133598,0.18609410524368286,0.7550356388092041,3,1
3,0.008337629027664661,0.06559062749147415,0.12459301203489304,0.8014786839485168,3,1
0,0.037313319742679596,0.18257653713226318,0.057593394070863724,0.7225168347358704,3,0
3,0.00018410850316286087,0.085410475730896,0.11314952373504639,0.8012558817863464,3,1
3,0.010855285450816154,0.08239113539457321,0.5602325797080994,0.3465210199356079,2,0
0,0.21943165361881256,0.4918264150619507,0.06834569573402405,0.2203962802886963,1,0
0,0.9880630373954773,0.0028745182789862156,0.008710179477930069,0.0003521281760185957,0,1
3,0.0006954354466870427,0.09772166609764099,0.051914941519498825,0.8496679663658142,3,1
3,0.0004908983246423304,0.07613182067871094,0.21017470955848694,0.7132025957107544,3,1
1,0.0007202119450084865,0.31346210837364197,0.04792984202504158,0.6378878355026245,3,0
2,0.0356435663998127,0.0746840387582779,0.5867607593536377,0.30291157960891724,2,1
0,0.9885822534561157,0.0025371729861944914,0.005606542807072401,0.0032740402966737747,0,1
3,0.0004133344627916813,0.061902303248643875,0.029260309413075447,0.9084240794181824,3,1
3,4.8997819249052554e-05,0.01151133794337511,0.013252255506813526,0.9751874208450317,3,1
0,0.9596637487411499,0.001024775207042694,0.03893717750906944,0.00037429403164424,0,1
1,0.010031904093921185,0.1857815831899643,0.2095521092414856,0.5946343541145325,3,0
1,0.038211431354284286,0.3987826704978943,0.5238954424858093,0.03911052271723747,2,0
3,0.0028302427381277084,0.15838523209095,0.3446751534938812,0.4941093921661377,3,1
0,0.6881304979324341,0.15640832483768463,0.15111544728279114,0.004345662426203489,0,1
0,0.7217451333999634,0.04629037529230118,0.22312678396701813,0.008837630972266197,0,1
2,0.0024003128055483103,0.029438123106956482,0.6442211866378784,0.3239404261112213,2,1
0,0.9714665412902832,0.01668928749859333,0.009030347689986229,0.0028137443587183952,0,1
2,0.3116569221019745,0.06559905409812927,0.5579708218574524,0.06477317214012146,2,1
0,0.2497664988040924,0.4230186939239502,0.18402568995952606,0.14318905770778656,1,0
2,0.011891444213688374,0.04521304741501808,0.11147192865610123,0.8314235210418701,3,0
1,0.019153814762830734,0.020555537194013596,0.17632372677326202,0.7839669585227966,3,0
3,0.005680137313902378,0.18800413608551025,0.08247005939483643,0.7238457202911377,3,1
0,0.9908822774887085,0.005663016811013222,0.003420991124585271,3.377582106622867e-05,0,1
3,3.400491550564766e-05,0.02604779601097107,0.045417916029691696,0.928500235080719,3,1
0,0.9990799427032471,0.00020850112196058035,0.000694963033311069,1.655546839174349e-05,0,1
3,0.0003524775383993983,0.020220309495925903,0.06813783943653107,0.9112893342971802,3,1
