y_true,p0,p1,p2,p3,prediction,correct
0,0.24764935672283173,0.1831730753183365,0.47293126583099365,0.09624623507261276,2,0
3,0.002534240949898958,0.12954460084438324,0.06739597022533417,0.8005252480506897,3,1
2,0.21051985025405884,0.18335740268230438,0.5067059397697449,0.09941676259040833,2,1
3,0.0057776388712227345,0.19566436111927032,0.08601982891559601,0.7125381827354431,3,1
3,0.005544707179069519,0.09881468117237091,0.1292629987001419,0.7663775682449341,3,1
1,0.7049978375434875,0.14376993477344513,0.14469249546527863,0.006539680529385805,0,0
3,0.0063126953318715096,0.24298666417598724,0.061030808836221695,0.6896698474884033,3,1
2,0.5413352847099304,0.010948331095278263,0.44273972511291504,0.004976737312972546,0,0
1,0.050540853291749954,0.5187046527862549,0.14367464184761047,0.28707990050315857,1,1
0,0.9086548686027527,0.03815033286809921,0.052841830998659134,0.0003529924724716693,0,1
0,0.9719080328941345,0.007427162025123835,0.02046499401330948,0.0001999008673010394,0,1
0,0.9883847236633301,0.00520716467872262,0.006388660985976458,1.9401069948798977e-05,0,1
3,0.01625608652830124,0.10471128672361374,0.23130203783512115,0.6477306485176086,3,1
1,0.7184872627258301,0.10446258634328842,0.17055143415927887,0.006498708855360746,0,0
3,0.21454055607318878,0.2624974548816681,0.373553067445755,0.14940883219242096,2,0
0,0.7689065337181091,0.0958891287446022,0.12398843467235565,0.011215848848223686,0,1
3,0.003490145318210125,0.22811199724674225,0.06937311589717865,0.6990246772766113,3,1
2,0.9546489119529724,0.01963018998503685,0.025548623874783516,0.0001721456355880946,0,0
1,0.18742193281650543,0.17668381333351135,0.4917077422142029,0.14418652653694153,2,0
3,6.784601282561198e-05,0.036330074071884155,0.013875246979296207,0.9497268795967102,3,1
3,0.0003235068288631737,0.04474695026874542,0.018757298588752747,0.9361722469329834,3,1
3,0.002031888347119093,0.13007980585098267,0.05586577206850052,0.8120225071907043,3,1
0,0.9830145835876465,0.004502979107201099,0.012420520186424255,6.195893365656957e-05,0,1
2,0.9450477957725525,0.003491373732686043,0.05135566368699074,0.00010510503489058465,0,0
3,0.010409539565443993,0.04792480543255806,0.20179736614227295,0.7398683428764343,3,1
3,0.0005466404836624861,0.058575693517923355,0.0800006091594696,0.8608770370483398,3,1
3,0.0012273670872673392,0.14971092343330383,0.045962996780872345,0.803098738193512,3,1
0,0.44202810525894165,0.13689616322517395,0.3289549946784973,0.09212061017751694,0,1
0,0.9904717206954956,0.003831382840871811,0.005667898338288069,2.904251596191898e-05,0,1
3,0.16611023247241974,0.16790638864040375,0.43259137868881226,0.2333919107913971,2,0
2,0.0017317825695499778,0.14417439699172974,0.04254085570573807,0.8115529417991638,3,0
3,0.010078688152134418,0.21637076139450073,0.12292632460594177,0.6506242156028748,3,1
1,0.24160999059677124,0.1964416652917862,0.40782079100608826,0.15412753820419312,2,0
0,0.5068036913871765,0.10786641389131546,0.36158454418182373,0.023745277896523476,0,1
3,1.5172502571658697e-05,0.010834353975951672,0.002945985645055771,0.9862045049667358,3,1
3,0.011760421097278595,0.06390972435474396,0.2511102855205536,0.6732195615768433,3,1
2,0.7704846858978271,0.16016992926597595,0.06373799592256546,0.005607351660728455,0,0
3,0.002059588674455881,0.19000427424907684,0.025921057909727097,0.7820150852203369,3,1
3,0.010235756635665894,0.09252016991376877,0.20689328014850616,0.6903508305549622,3,1
1,0.332785427570343,0.35340917110443115,0.2593781650066376,0.05442718788981438,1,1
2,0.8103452920913696,0.048969563096761703,0.13527119159698486,0.005413854494690895,0,0
3,0.0029678044375032187,0.14990933239459991,0.058544524013996124,0.7885783910751343,3,1
2,0.28073662519454956,0.0558997243642807,0.5966169834136963,0.06674669682979584,2,1
